ID;Store_ID;Name;TELL;web;اوقات _العمل;MAPLink;Latitude;longtitude;Latitudeandlength
54;3;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/q14fq2nJqahR3TVN8;24.734863;46.663014;24.734863, 46.663014
73;8;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/qJ9HkwQ2FPqPU5Kw9;24.748771;46.773859;24.748771, 46.773859
55;10;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/yV1T4rGzQr7Habvw9;24.742609;46.658752;24.742609, 46.658752
64;12;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/eAtCFRdnkM8TCBvh6;24.819971;46.642334;24.819971, 46.642334
84;16;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/nMnw1C2Sb2JhLfaq8;24.600224;46.696976;24.600224, 46.696976
65;17;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/QNDMDH1JAuRjkTs78;24.797797;46.642186;24.797797, 46.642186
85;18;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/urVfPcuqYAQavEMW9;24.628588;46.708809;24.628588, 46.708809
93;20;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/URyW95UdBd8YXVbj8;24.569493;46.788917;24.569493, 46.788917
101;21;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/anP8wMEciQ1SLpEx9;24.741772;46.826534;24.741772, 46.826534
56;22;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/EAQr7hta8Xn4qRUj9;24.737656;46.661617;24.737656, 46.661617
102;23;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/kUc2G5aDHYeZRR8o7;24.701294;46.802659;24.701294, 46.802659
103;25;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/T7Hg952tvDhoWbgU8;24.684074;46.775352;24.684074, 46.775352
104;26;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/X3FSyvqHGyC86JQZ7;24.727016;46.825452;24.727016, 46.825452
66;27;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/uBfBXqnYVFBCYYZx5;24.648245;46.556482;24.648245, 46.556482
86;28;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/PPnCxLnHKFVz4Awe6;24.589547;46.622919;24.589547, 46.622919
105;29;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/DVajDhx33cWTfYzE7;24.750365;46.822497;24.750365, 46.822497
123;30;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/SGPF786aDxUHw2Zd8;26.373044;43.936933;26.373044, 43.936933
57;34;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/bMcZgUb7wRupmoq38;24.685906;46.684303;24.685906, 46.684303
74;37;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/KBbJPYZPDozzEbqR6;24.746003;46.776075;24.746003, 46.776075
87;41;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/AgemaQKA5dLtrgUA6;24.607446;46.653270;24.607446, 46.653270
124;42;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/f3GBo9deM7o4n5n8A;27.555180;41.681879;27.555180, 41.681879
94;47;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/WdphresxvCrhXnka9;24.573053;46.546851;24.573053, 46.546851
67;48;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/uVeNMiCtmf5wvAP76;24.807240;46.737371;24.807240, 46.737371
95;50;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/iE8RRtN8Efb2GvcHA;24.586196;46.547532;24.586196, 46.547532
187;52;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/3JkaUZs8Ebj51Hcb6;21.440219;39.280846;21.440219, 39.280846
216;55;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/CzTBCh7rqyaD1L6T8;21.538138;39.217310;21.538138, 39.217310
217;58;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/2KwYXxCnqLZ7VS476;21.574833;39.167075;21.574833, 39.167075
199;60;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/7dtPon9TqQFrWmLH8;21.620219;39.189481;21.620219, 39.189481
200;61;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/k3KxkTyUKQazrtJW9;21.607456;39.124505;21.607456, 39.124505
188;62;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/UJsd8JFV66YFymDe6;21.508537;39.222393;21.508537, 39.222393
218;63;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/o9agdSQQHEYmX89g7;21.542713;39.196424;21.542713, 39.196424
201;65;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/E1uWiPkpqHbYnKkH9;21.587201;39.158216;21.587201, 39.158216
202;66;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/grtYH94dYniBUrdL6;21.618597;39.181011;21.618597, 39.181011
203;68;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/RXdwaLGgGwTBX2MNA;21.600422;39.168280;21.600422, 39.168280
189;70;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/QfV3ZCJHcNAjFaXj7;21.417210;39.302027;21.417210, 39.302027
219;71;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/gr7Dv3Tk7uLbmr9L9;21.560932;39.186336;21.560932, 39.186336
190;73;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/ghNzMs2sj1P88oR57;21.490990;39.221162;21.490990, 39.221162
209;74;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/akpik8C9sqwHSyqq8;21.593348;39.237550;21.593348, 39.237550
204;75;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/dzmKJApChxReENSh7;21.621922;39.199258;21.621922, 39.199258
263;76;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/BU648fZH7jqXj1cr5;21.420032;39.823676;21.420032, 39.823676
264;77;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/TAZCeGP3xbLu7Z16A;21.391808;39.884120;21.391808, 39.884120
309;78;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/7V5f8n1VBmuh8ZLLA;21.428723;39.789486;21.428723, 39.789486
265;80;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/48JHWfgZwWVacjzr9;21.407704;39.869118;21.407704, 39.869118
310;81;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/jdnnanG5ycmKvMJeA;21.476582;39.924428;21.476582, 39.924428
311;83;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/gFVbMzJzvztNPqkW9;21.476568;39.924427;21.476568, 39.924427
312;85;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/KZAHcYesmikxHk5S8;21.442689;39.809593;21.442689, 39.809593
266;86;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/DGLCPotwQu2khM3k9;21.405453;39.872049;21.405453, 39.872049
313;87;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/MKNRvvu8Uvw9j7ft7;21.384437;39.787607;21.384437, 39.787607
314;91;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/17K4Z8cnK2EBW8ew5;21.355573;39.888754;21.355573, 39.888754
267;92;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/diviZ8AN2nKkG43T9;21.420391;39.821957;21.420391, 39.821957
268;93;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/q3oSX3NGxjBfewCv8;21.421156;39.821853;21.421156, 39.821853
315;94;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/hN1L3CMJqAsNmDGt9;21.371729;39.803222;21.371729, 39.803222
269;95;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/YnYUmuZ5bENyNNEc6;21.419472;39.825562;21.419472, 39.825562
316;96;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/2UmN3oLUUhPpj33p6;21.368971;39.837586;21.368971, 39.837586
317;98;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/kgf2atNXSoGzdNnE9;21.462353;39.947029;21.462353, 39.947029
167;101;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/DZW78F3Mdr3ZRcE8A;24.471368;39.607782;24.471368, 39.607782
149;103;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/za7kSE9urAWr4uYP7;24.414566;39.617893;24.414566, 39.617893
150;104;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/gXntJ3ZNhzvjuYYVA;24.496912;39.595553;24.496912, 39.595553
205;105;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/MnXHjsjKB8HH4xLg9;22.788861;39.032384;22.788861, 39.032384
168;107;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/QqGHe2AaRGWzqthx6;24.458314;39.609430;24.458314, 39.609430
245;109;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/SRTK8dscUfxW7ovi6;29.961756;40.203476;29.961756, 40.203476
159;110;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/wXFc7yaaD9NvBmbb8;24.088921;38.048008;24.088921, 38.048008
246;111;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/LC8oAu56re2J4DTYA;30.985968;41.020580;30.985968, 41.020580
247;112;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/xK5xKwS5ybCm41iS7;31.330525;37.343544;31.330525, 37.343544
151;113;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/VmEd26V8KtHucLbz5;24.447485;39.537418;24.447485, 39.537418
169;114;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/5RLqPx55NYNwc6Dg6;24.471129;39.610104;24.471129, 39.610104
244;115;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/avadsfpgNSJiPYub7;29.628619;43.519742;29.628619, 43.519742
178;117;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/F749ZvNuJNok7J8z9;28.380214;36.575150;28.380214, 36.575150
179;118;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Q9YvTqjZqrmDaf3i8;28.412233;36.587563;28.412233, 36.587563
160;119;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Jj6hNaw9t5hCNSNt6;26.615481;37.920494;26.615481, 37.920494
180;121;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/RAqAdk25URatYqfb7;28.384016;36.561062;28.384016, 36.561062
170;122;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/dG5uCAUKSsddtWU5A;24.471493;39.607204;24.471493, 39.607204
113;123;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/2rCSEykW3Fhy3TAQA;21.287652;40.419290;21.287652, 40.419290
114;125;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/c7D3xRMxRGSbX55o6;21.255331;40.410153;21.255331, 40.410153
115;126;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/jj2J72esB4t4cb7B8;21.272988;40.408805;21.272988, 40.408805
116;127;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/HKREBPyA3qpNu2TJ7;21.273151;40.431364;21.273151, 40.431364
171;128;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/zMRQ62HLbzFYFr9F8;24.471149;39.609127;24.471149, 39.609127
106;131;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/2L9Be8KsUEtDEjx59;24.726862;46.825699;24.726862, 46.825699
88;132;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/dRFjCTeKnVTj5L5u8;24.560848;46.705737;24.560848, 46.705737
68;133;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/JhUktg636SR8Apum8;24.635627;46.561372;24.635627, 46.561372
75;142;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/nrSEp5fnToMTv6L66;24.774856;46.726726;24.774856, 46.726726
58;143;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/uGdB22nwahipL3aP7;24.734627;46.678890;24.734627, 46.678890
125;145;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/G3CqXji5D1KJbZCR9;26.084571;43.978406;26.084571, 43.978406
69;149;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/pMiCXKZDC9j9kSy2A;24.808638;46.616790;24.808638, 46.616790
70;150;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/XBEenf3iVRqcEoxK6;24.817128;46.782675;24.817128, 46.782675
24;152;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/PmJDdDT8prBvBR3UA;20.012718;41.463982;20.012718, 41.463982
300;155;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/1ZZQPyvQdxefsH1X9;19.122385;41.096117;19.122385, 41.096117
25;156;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/XhKNofFPM8JSHwwC8;19.578625;41.960323;19.578625, 41.960323
252;157;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/nWPNr2uvNTTMrLvz8;18.543296;42.045921;18.543296, 42.045921
253;158;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/nXndqHfUNqkwQamQA;18.543306;42.045920;18.543306, 42.045920
254;160;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/yGxAGxVT8spnRXtr9;19.115810;41.921833;19.115810, 41.921833
152;163;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/EBD7hWZfsjGBbdPm6;24.487078;39.635134;24.487078, 39.635134
172;164;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/dEh6ntuqtK6Hkhsu6;24.472681;39.611483;24.472681, 39.611483
153;165;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/wt9wy6PiM4wAFhpd6;24.451691;39.538007;24.451691, 39.538007
248;166;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/eUWZ1r2WP4vcybjy5;30.970758;41.015619;30.970758, 41.015619
173;170;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/GBVNzu4meTqzTxPE8;24.465288;39.608924;24.465288, 39.608924
76;175;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/1mr9HrPG73i6Pz3E9;24.774271;46.801567;24.774271, 46.801567
126;176;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/cBAYgAa86wPLcomf9;26.296124;44.808907;26.296124, 44.808907
107;177;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/FyLw92GdNHqEk7536;24.810778;46.899395;24.810778, 46.899395
134;179;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/rLQbxqsnhJhksUxx8;25.908602;45.343198;25.908602, 45.343198
127;180;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/GdUav6yR1qkZ83Fw7;27.525128;41.704013;27.525128, 41.704013
117;181;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/jg8ws6ohyL9Nah9c9;21.286528;40.445168;21.286528, 40.445168
118;183;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Ecbkd8jR3HyRavKbA;21.259402;40.409371;21.259402, 40.409371
318;185;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Uv6H3HuzYfLXt5yX8;21.462349;39.947015;21.462349, 39.947015
119;187;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Vr9VgMTqPXreJFoL9;21.272990;40.408798;21.272990, 40.408798
120;188;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/vJxqyjrwjWRVijHt9;21.436201;40.488039;21.436201, 40.488039
191;189;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/vwz1iJX6cuf2EKyAA;21.507681;39.217270;21.507681, 39.217270
206;190;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/AcgfgUraevBuFRTK8;21.552093;39.158812;21.552093, 39.158812
